urg,bairro,zona_fiscal,faixa_area,area_min,area_max,valor_ufinig_m2
MIGUEL COUTO,MIGUEL COUTO,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
MIGUEL COUTO,MIGUEL COUTO,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
MIGUEL COUTO,MIGUEL COUTO,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
MIGUEL COUTO,MIGUEL COUTO,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
MIGUEL COUTO,MIGUEL COUTO,4,acima de  1.000.000 m²,1000000.0,,0.077
MIGUEL COUTO,PARQUE AMBAÍ,1,até 500 m²,0.0,500.0,0.569
MIGUEL COUTO,PARQUE AMBAÍ,1,"500,01 a 1.500 m²",500.01,1500.0,0.341
MIGUEL COUTO,PARQUE AMBAÍ,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.205
MIGUEL COUTO,PARQUE AMBAÍ,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.123
MIGUEL COUTO,PARQUE AMBAÍ,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,PARQUE AMBAÍ,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.069
MIGUEL COUTO,PARQUE AMBAÍ,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.055
MIGUEL COUTO,PARQUE AMBAÍ,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.05
MIGUEL COUTO,PARQUE AMBAÍ,1,acima de  1.000.000 m²,1000000.0,,0.045
MIGUEL COUTO,PARQUE AMBAÍ,2,até 500 m²,0.0,500.0,0.3983
MIGUEL COUTO,PARQUE AMBAÍ,2,"500,01 a 1.500 m²",500.01,1500.0,0.2387
MIGUEL COUTO,PARQUE AMBAÍ,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1435
MIGUEL COUTO,PARQUE AMBAÍ,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.123
MIGUEL COUTO,PARQUE AMBAÍ,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,PARQUE AMBAÍ,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.069
MIGUEL COUTO,PARQUE AMBAÍ,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.055
MIGUEL COUTO,PARQUE AMBAÍ,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.05
MIGUEL COUTO,PARQUE AMBAÍ,2,acima de  1.000.000 m²,1000000.0,,0.045
MIGUEL COUTO,GRAMA,1,até 500 m²,0.0,500.0,0.435
MIGUEL COUTO,GRAMA,1,"500,01 a 1.500 m²",500.01,1500.0,0.261
MIGUEL COUTO,GRAMA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.157
MIGUEL COUTO,GRAMA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.094
MIGUEL COUTO,GRAMA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,GRAMA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.053
MIGUEL COUTO,GRAMA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.042
MIGUEL COUTO,GRAMA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.038
MIGUEL COUTO,GRAMA,1,acima de  1.000.000 m²,1000000.0,,0.034
MIGUEL COUTO,GRAMA,2,até 500 m²,0.0,500.0,0.3915
MIGUEL COUTO,GRAMA,2,"500,01 a 1.500 m²",500.01,1500.0,0.2349
MIGUEL COUTO,GRAMA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1413
MIGUEL COUTO,GRAMA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.094
MIGUEL COUTO,GRAMA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,GRAMA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.053
MIGUEL COUTO,GRAMA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.042
MIGUEL COUTO,GRAMA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.038
MIGUEL COUTO,GRAMA,2,acima de  1.000.000 m²,1000000.0,,0.034
MIGUEL COUTO,GRAMA,3,até 500 m²,0.0,500.0,0.3045
MIGUEL COUTO,GRAMA,3,"500,01 a 1.500 m²",500.01,1500.0,0.1827
MIGUEL COUTO,GRAMA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1099
MIGUEL COUTO,GRAMA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.094
MIGUEL COUTO,GRAMA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,GRAMA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.053
MIGUEL COUTO,GRAMA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.042
MIGUEL COUTO,GRAMA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.038
MIGUEL COUTO,GRAMA,3,acima de  1.000.000 m²,1000000.0,,0.034
MIGUEL COUTO,BOA ESPERANÇA,1,até 500 m²,0.0,500.0,0.569
MIGUEL COUTO,BOA ESPERANÇA,1,"500,01 a 1.500 m²",500.01,1500.0,0.341
MIGUEL COUTO,BOA ESPERANÇA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.205
MIGUEL COUTO,BOA ESPERANÇA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.123
MIGUEL COUTO,BOA ESPERANÇA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,BOA ESPERANÇA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.069
MIGUEL COUTO,BOA ESPERANÇA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.055
MIGUEL COUTO,BOA ESPERANÇA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.05
MIGUEL COUTO,BOA ESPERANÇA,1,acima de  1.000.000 m²,1000000.0,,0.045
MIGUEL COUTO,BOA ESPERANÇA,2,até 500 m²,0.0,500.0,0.5121
MIGUEL COUTO,BOA ESPERANÇA,2,"500,01 a 1.500 m²",500.01,1500.0,0.3069
MIGUEL COUTO,BOA ESPERANÇA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1845
MIGUEL COUTO,BOA ESPERANÇA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.123
MIGUEL COUTO,BOA ESPERANÇA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.086
MIGUEL COUTO,BOA ESPERANÇA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.069
MIGUEL COUTO,BOA ESPERANÇA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.055
MIGUEL COUTO,BOA ESPERANÇA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.05
MIGUEL COUTO,BOA ESPERANÇA,2,acima de  1.000.000 m²,1000000.0,,0.045
MIGUEL COUTO,GENECIANO,1,até 500 m²,0.0,500.0,0.3045
MIGUEL COUTO,GENECIANO,1,"500,01 a 1.500 m²",500.01,1500.0,0.1809
MIGUEL COUTO,GENECIANO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.108
MIGUEL COUTO,GENECIANO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.123
MIGUEL COUTO,GENECIANO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.051
MIGUEL COUTO,GENECIANO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.04
MIGUEL COUTO,GENECIANO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.032
MIGUEL COUTO,GENECIANO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.029
MIGUEL COUTO,GENECIANO,1,acima de  1.000.000 m²,1000000.0,,0.026
MIGUEL COUTO,GENECIANO,2,até 500 m²,0.0,500.0,0.268
MIGUEL COUTO,GENECIANO,2,"500,01 a 1.500 m²",500.01,1500.0,0.1608
MIGUEL COUTO,GENECIANO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.096
MIGUEL COUTO,GENECIANO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.072
MIGUEL COUTO,GENECIANO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.051
MIGUEL COUTO,GENECIANO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.04
MIGUEL COUTO,GENECIANO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.032
MIGUEL COUTO,GENECIANO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.029
MIGUEL COUTO,GENECIANO,2,acima de  1.000.000 m²,1000000.0,,0.026
MIGUEL COUTO,GENECIANO,3,até 500 m²,0.0,500.0,0.2345
MIGUEL COUTO,GENECIANO,3,"500,01 a 1.500 m²",500.01,1500.0,0.1407
MIGUEL COUTO,GENECIANO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.084
MIGUEL COUTO,GENECIANO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.072
MIGUEL COUTO,GENECIANO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.051
MIGUEL COUTO,GENECIANO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.04
MIGUEL COUTO,GENECIANO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.032
MIGUEL COUTO,GENECIANO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.029
MIGUEL COUTO,GENECIANO,3,acima de  1.000.000 m²,1000000.0,,0.026
TINGUÁ,TINGUÁ,1,até 500 m²,0.0,500.0,0.502
TINGUÁ,TINGUÁ,1,"500,01 a 1.500 m²",500.01,1500.0,0.301
TINGUÁ,TINGUÁ,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.181
TINGUÁ,TINGUÁ,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
TINGUÁ,TINGUÁ,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
TINGUÁ,TINGUÁ,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.071
TINGUÁ,TINGUÁ,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
TINGUÁ,TINGUÁ,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.051
TINGUÁ,TINGUÁ,1,acima de  1.000.000 m²,1000000.0,,0.046
TINGUÁ,TINGUÁ,2,até 500 m²,0.0,500.0,0.4016
TINGUÁ,TINGUÁ,2,"500,01 a 1.500 m²",500.01,1500.0,0.2408
TINGUÁ,TINGUÁ,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1448
TINGUÁ,TINGUÁ,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.1016
TINGUÁ,TINGUÁ,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.0712
TINGUÁ,TINGUÁ,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0568
TINGUÁ,TINGUÁ,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0458
TINGUÁ,TINGUÁ,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.0408
TINGUÁ,TINGUÁ,2,acima de  1.000.000 m²,1000000.0,,0.0388
TINGUÁ,TINGUÁ,3,até 500 m²,0.0,500.0,0.3514
TINGUÁ,TINGUÁ,3,"500,01 a 1.500 m²",500.01,1500.0,0.2107
TINGUÁ,TINGUÁ,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1267
TINGUÁ,TINGUÁ,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.0889
TINGUÁ,TINGUÁ,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.0623
TINGUÁ,TINGUÁ,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0497
TINGUÁ,TINGUÁ,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0399
TINGUÁ,TINGUÁ,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.0357
TINGUÁ,TINGUÁ,3,acima de  1.000.000 m²,1000000.0,,0.0322
TINGUÁ,ADRIANÓPOLIS,1,até 500 m²,0.0,500.0,0.234
TINGUÁ,ADRIANÓPOLIS,1,"500,01 a 1.500 m²",500.01,1500.0,0.141
TINGUÁ,ADRIANÓPOLIS,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.084
TINGUÁ,ADRIANÓPOLIS,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.059
TINGUÁ,ADRIANÓPOLIS,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.041
TINGUÁ,ADRIANÓPOLIS,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.033
TINGUÁ,ADRIANÓPOLIS,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.026
TINGUÁ,ADRIANÓPOLIS,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.024
TINGUÁ,ADRIANÓPOLIS,1,acima de  1.000.000 m²,1000000.0,,0.021
TINGUÁ,ADRIANÓPOLIS,2,até 500 m²,0.0,500.0,0.1872
TINGUÁ,ADRIANÓPOLIS,2,"500,01 a 1.500 m²",500.01,1500.0,0.1128
TINGUÁ,ADRIANÓPOLIS,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0672
TINGUÁ,ADRIANÓPOLIS,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.0472
TINGUÁ,ADRIANÓPOLIS,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.0328
TINGUÁ,ADRIANÓPOLIS,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0264
TINGUÁ,ADRIANÓPOLIS,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0208
TINGUÁ,ADRIANÓPOLIS,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.0192
TINGUÁ,ADRIANÓPOLIS,2,acima de  1.000.000 m²,1000000.0,,0.0168
TINGUÁ,ADRIANÓPOLIS,3,até 500 m²,0.0,500.0,0.1638
TINGUÁ,ADRIANÓPOLIS,3,"500,01 a 1.500 m²",500.01,1500.0,0.0987
TINGUÁ,ADRIANÓPOLIS,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0588
TINGUÁ,ADRIANÓPOLIS,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.0413
TINGUÁ,ADRIANÓPOLIS,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.0287
TINGUÁ,ADRIANÓPOLIS,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0231
TINGUÁ,ADRIANÓPOLIS,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0182
TINGUÁ,ADRIANÓPOLIS,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.0168
TINGUÁ,ADRIANÓPOLIS,3,acima de  1.000.000 m²,1000000.0,,0.0147
TINGUÁ,RIO D'OURO,1,até 500 m²,0.0,500.0,0.1608
TINGUÁ,RIO D'OURO,1,"500,01 a 1.500 m²",500.01,1500.0,0.096
TINGUÁ,RIO D'OURO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0576
TINGUÁ,RIO D'OURO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.0472
TINGUÁ,RIO D'OURO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.028
TINGUÁ,RIO D'OURO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0224
TINGUÁ,RIO D'OURO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0184
TINGUÁ,RIO D'OURO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.016
TINGUÁ,RIO D'OURO,1,acima de  1.000.000 m²,1000000.0,,0.0144
TINGUÁ,MONTEVIDEO,1,até 500 m²,0.0,500.0,0.234
TINGUÁ,MONTEVIDEO,1,"500,01 a 1.500 m²",500.01,1500.0,0.141
TINGUÁ,MONTEVIDEO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.084
TINGUÁ,MONTEVIDEO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.059
TINGUÁ,MONTEVIDEO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.041
TINGUÁ,MONTEVIDEO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.033
TINGUÁ,MONTEVIDEO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.026
TINGUÁ,MONTEVIDEO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.024
TINGUÁ,MONTEVIDEO,1,acima de  1.000.000 m²,1000000.0,,0.021
TINGUÁ,MONTEVIDEO,2,até 500 m²,0.0,500.0,0.1638
TINGUÁ,MONTEVIDEO,2,"500,01 a 1.500 m²",500.01,1500.0,0.0987
TINGUÁ,MONTEVIDEO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0588
TINGUÁ,MONTEVIDEO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.0413
TINGUÁ,MONTEVIDEO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.0287
TINGUÁ,MONTEVIDEO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0231
TINGUÁ,MONTEVIDEO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0182
TINGUÁ,MONTEVIDEO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.0168
TINGUÁ,MONTEVIDEO,2,acima de  1.000.000 m²,1000000.0,,0.0147
TINGUÁ,JACERUBA,1,até 500 m²,0.0,500.0,0.1608
TINGUÁ,JACERUBA,1,"500,01 a 1.500 m²",500.01,1500.0,0.096
TINGUÁ,JACERUBA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0576
TINGUÁ,JACERUBA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.0406
TINGUÁ,JACERUBA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.028
TINGUÁ,JACERUBA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.0224
TINGUÁ,JACERUBA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.0184
TINGUÁ,JACERUBA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.016
TINGUÁ,JACERUBA,1,acima de  1.000.000 m²,1000000.0,,0.0144
